year,population,sex,icd_code,site,count,crude,asr,burden_share,crude_asr_ratio
2023,non-Saudi,female,C68,C68 Other Urinary organs,0.0,0.0,0.0,,
2023,non-Saudi,female,C69,C69 Eye,2.0,0.1,0.1,0.0007,1.000
2023,non-Saudi,female,C70-C72,"C70-C72 Brain, Nervous system",50.0,1.5,2.0,0.0187,0.750
2023,non-Saudi,female,C73,C73 Thyroid,240.0,7.3,6.2,0.0899,1.177
2023,non-Saudi,female,C74,C74 Adrenal gland,6.0,0.2,0.3,0.0022,0.667
2023,non-Saudi,female,C75,C75 Other Endocrine,2.0,0.1,0.0,0.0007,
2023,non-Saudi,female,C81,C81 Hodgkin disease,49.0,1.5,2.1,0.0183,0.714
2023,non-Saudi,female,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,76.0,2.3,3.7,0.0285,0.622
2023,non-Saudi,female,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2023,non-Saudi,female,C90,C90 Multiple Myeloma,16.0,0.5,1.2,0.0060,0.417
2023,non-Saudi,female,C91,C91 Lymphoid Leukaemia,23.0,0.7,1.1,0.0086,0.636
2023,non-Saudi,female,C92-C94,C92-C94 Myeloid Leukaemia,42.0,1.3,1.8,0.0157,0.722
2023,non-Saudi,female,C95,C95 Leukaemia unspec.,38.0,1.2,1.9,0.0142,0.632
